Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
1.27 JANDIRA,819766,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819745,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 358,60","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819757,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819756,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819755,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819759,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819760,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819754,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,1009818,CONJ.EST.CENTRAL ALARME DE INCÊNDIO/EXSTO,10,"R$ 9845,00","R$ 0,00",CENTRAL DE ALARME DE INCÊNDIO CONV,52.4%,2011-12-01 00:00:00,AVALIAR: Similaridade moderada (52.4%) com consumível 'CENTRAL DE ALARME DE INCÊNDIO CONV...'. Possível reclassificação.
1.27 JANDIRA,819739,QUADRO BRANCO MAG.MOVEL 2000X1000MM,20,"R$ 280,52","R$ 0,00",QUADRO BRANCO 80X60cm,42.6%,2008-02-12 00:00:00,AVALIAR: Similaridade moderada (42.6%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
1.27 JANDIRA,1009817,CONJ.EST.CENTRAL ALARME DE INCÊNDIO/EXSTO,10,"R$ 9845,00","R$ 0,00",CENTRAL DE ALARME DE INCÊNDIO CONV,52.4%,2011-12-01 00:00:00,AVALIAR: Similaridade moderada (52.4%) com consumível 'CENTRAL DE ALARME DE INCÊNDIO CONV...'. Possível reclassificação.
1.27 JANDIRA,819747,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819748,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819751,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819750,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819753,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819752,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,1088710,QUADRO BRANCO MAGNÉTICO MÓVEL /SOUZA,20,"R$ 290,57","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,51.4%,2014-01-14 00:00:00,AVALIAR: Similaridade moderada (51.4%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
1.27 JANDIRA,1260264,PABX DE MEDIO PORTE 72 RAMAIS,15,"R$ 26062,50","R$ 17375,00",CASA P/CACHORRO - PORTE MÉDIO,36.2%,2022-08-18 00:00:00,MANTER: Baixa similaridade (36.2%) com consumível 'CASA P/CACHORRO - PORTE MÉDIO...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819744,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 358,60","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819742,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 358,60","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819758,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819765,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,1241563,PABX - ANALÓGICO,15,"R$ 1345,00","R$ 762,17",AMPERÍMETRO ANALÓGICO,42.2%,2021-08-23 00:00:00,AVALIAR: Similaridade moderada (42.2%) com consumível 'AMPERÍMETRO ANALÓGICO...'. Possível reclassificação.
1.27 JANDIRA,819762,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953437,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-20 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953438,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-20 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953439,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-20 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953442,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-20 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819763,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819767,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819743,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 358,60","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,1186469,RACK DE 19P - 44 US - ABERTO /CURITIBA RACKS,8,"R$ 935,29","R$ 148,08",RACK DE PAREDE 19P 12U,32.8%,2017-07-10 00:00:00,MANTER: Baixa similaridade (32.8%) com consumível 'RACK DE PAREDE 19P 12U...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819740,QUADRO BRANCO MAG.MOVEL 2000X1000MM,20,"R$ 280,52","R$ 0,00",QUADRO BRANCO 80X60cm,42.6%,2008-02-12 00:00:00,AVALIAR: Similaridade moderada (42.6%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
1.27 JANDIRA,1088708,QUADRO BRANCO MAGNÉTICO MÓVEL /SOUZA,20,"R$ 290,57","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,51.4%,2014-01-14 00:00:00,AVALIAR: Similaridade moderada (51.4%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
1.27 JANDIRA,1088709,QUADRO BRANCO MAGNÉTICO MÓVEL /SOUZA,20,"R$ 290,57","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,51.4%,2014-01-14 00:00:00,AVALIAR: Similaridade moderada (51.4%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
1.27 JANDIRA,953436,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-20 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953440,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-20 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953441,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-20 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953443,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-20 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953444,"ESCADA DE ABRIR 1,5MTS 05 DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-20 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953446,"ESCADA DE ABRIR 1,5MTS 05 DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-20 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953447,"ESCADA DE ABRIR 1,5MTS 05 DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-20 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953448,"ESCADA DE ABRIR 1,5MTS 05 DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-20 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953449,"ESCADA DE ABRIR 1,5MTS 05 DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-20 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953450,"ESCADA DE ABRIR 1,5MTS 05 DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-20 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953451,"ESCADA DE ABRIR 1,5MTS 05 DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-20 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953452,"ESCADA DE ABRIR 1,5MTS 05 DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-20 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953453,"ESCADA DE ABRIR 1,5MTS 05 DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-20 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953454,"ESCADA DE ABRIR 1,5MTS 05 DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-20 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953455,"ESCADA DE ABRIR 1,5MTS 05 DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-20 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.27 JANDIRA,954027,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-20 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.27 JANDIRA,954028,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-20 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.27 JANDIRA,954030,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-20 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.27 JANDIRA,954031,ESCADA DUPLA C/PLATAF.07 DEGR./W.BERTOLO,15,"R$ 224,47","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,38.1%,2010-08-20 00:00:00,MANTER: Baixa similaridade (38.1%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819771,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819772,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819746,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819770,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819769,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.27 JANDIRA,953445,"ESCADA DE ABRIR 1,5MTS 05 DEGR./W.BERTOLO",15,"R$ 254,40","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),37.0%,2010-08-20 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819741,QUADRO BRANCO MAG.MOVEL 2000X1000MM,20,"R$ 280,52","R$ 0,00",QUADRO BRANCO 80X60cm,42.6%,2008-02-12 00:00:00,AVALIAR: Similaridade moderada (42.6%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
1.27 JANDIRA,1171988,"ESCADA EXTENSÍVEL EM FIBRA 4,80X8,40M/W BERTOLO",15,"R$ 750,00","R$ 56,25",ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO,50.9%,2016-09-20 00:00:00,AVALIAR: Similaridade moderada (50.9%) com consumível 'ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO...'. Possível reclassificação.
1.27 JANDIRA,1181597,ANDAIME INDUSTRIAL DE 12 METROS/ FORTEQUIP,15,"R$ 8243,54","R$ 1030,47",ROLAMENTO INDUSTRIAL DE ESFERA,28.6%,2017-03-01 00:00:00,MANTER: Similaridade muito baixa (28.6%). Mantém como patrimônio.
1.27 JANDIRA,923570,ESCADA DE ABRIR DE FIBRA-3MTS/WBERTOLO,15,"R$ 560,69","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,41.7%,2010-01-14 00:00:00,AVALIAR: Similaridade moderada (41.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
1.27 JANDIRA,923572,ESCADA DE ABRIR DE FIBRA-3MTS/WBERTOLO,15,"R$ 560,69","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,41.7%,2010-01-14 00:00:00,AVALIAR: Similaridade moderada (41.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
1.27 JANDIRA,923573,ESCADA DE ABRIR DE FIBRA-3MTS/WBERTOLO,15,"R$ 560,69","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,41.7%,2010-01-14 00:00:00,AVALIAR: Similaridade moderada (41.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
1.27 JANDIRA,1280187,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-20 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.27 JANDIRA,1280188,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-20 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.27 JANDIRA,1280189,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-20 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.27 JANDIRA,1280190,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-20 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.27 JANDIRA,1280191,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-20 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.27 JANDIRA,1280192,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-20 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.27 JANDIRA,819764,QUADRO BRANCO MAG.120X300 DIDATICA BOARD,20,"R$ 285,36","R$ 0,00",QUADRO BRANCO 80X60cm,37.7%,2008-02-12 00:00:00,MANTER: Baixa similaridade (37.7%) com consumível 'QUADRO BRANCO 80X60cm...'. Provavelmente corretamente classificado.
1.28 GUARULHOS,1175611,COFRE ELETRÔNICO DIGITAL PEQUENO PORTE/GOLD SAFE,15,"R$ 539,18","R$ 53,90",CRONÔMETRO ELETRÔNICO DIGITAL,34.6%,2016-12-05 00:00:00,MANTER: Baixa similaridade (34.6%) com consumível 'CRONÔMETRO ELETRÔNICO DIGITAL...'. Provavelmente corretamente classificado.
1.28 GUARULHOS,1279644,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4638,33",CATRACA BLINDADA,36.1%,2023-08-31 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.28 GUARULHOS,1279645,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4638,33",CATRACA BLINDADA,36.1%,2023-08-31 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.28 GUARULHOS,1023911,TORRE DE RECALQUE D ÁGUA/DE LORENZO,10,"R$ 16666,66","R$ 0,00",TORRE DE ENTRADA DA BÓIA,29.0%,2012-02-24 00:00:00,MANTER: Similaridade muito baixa (29.0%). Mantém como patrimônio.
1.28 GUARULHOS,1143720,CARRINHO P/FERRAMENTAS C/4 GAVETAS / MARCON,30,"R$ 1150,01","R$ 0,00",CAIXA DE FERRAMENTAS C/5 GAVETAS,50.2%,2015-09-09 00:00:00,AVALIAR: Similaridade moderada (50.2%) com consumível 'CAIXA DE FERRAMENTAS C/5 GAVETAS...'. Possível reclassificação.
1.28 GUARULHOS,1143198,ESCADA EM FIBRA 7 DEGRAUS - DUPLO ACESSO/ESC.ESMIG,15,"R$ 355,00","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,48.3%,2015-08-06 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
1.28 GUARULHOS,1143199,ESCADA EM FIBRA 7 DEGRAUS - DUPLO ACESSO/ESC.ESMIG,15,"R$ 355,00","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,48.3%,2015-08-06 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
1.28 GUARULHOS,1143200,ESCADA EM FIBRA 7 DEGRAUS - DUPLO ACESSO/ESC.ESMIG,15,"R$ 355,00","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,48.3%,2015-08-06 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
1.28 GUARULHOS,1143201,ESCADA EM FIBRA 7 DEGRAUS - DUPLO ACESSO/ESC.ESMIG,15,"R$ 355,00","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,48.3%,2015-08-06 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
