Localização;Inventário;Denominação do Imobilizado;Vida;Valor Aquisição;Valor Contábil;Item Consumível Similar;arquivo_origem;Ano Incorporação;Idade_Item;Valor_Aquisicao_Num;Valor_Contabil_Num;Vida_Num
7.01 BAURU;823962;CAVALETE P/PREPARAÇÃO - PINTURA - LG CP 4;10;R$ 210,00;R$ 0,00;CAVALETE P/PREPARAÇÃO - PINTURA;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2008;17;210;0;10
7.01 BAURU;823963;CAVALETE P/PREPARAÇÃO - PINTURA - LG CP 4;10;R$ 210,00;R$ 0,00;CAVALETE P/PREPARAÇÃO - PINTURA;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2008;17;210;0;10
6.02 RIBEIRÃO PRETO;993727;CAVALETE REGUL. P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
6.02 RIBEIRÃO PRETO;993728;CAVALETE REGUL. P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
6.02 RIBEIRÃO PRETO;993729;CAVALETE REGUL. P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
6.02 RIBEIRÃO PRETO;993730;CAVALETE REGUL. P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
5.06 RIO CLARO;991799;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
5.06 RIO CLARO;991800;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
5.06 RIO CLARO;991801;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
5.06 RIO CLARO;991802;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
7.01 BAURU;992534;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
7.01 BAURU;992535;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
7.01 BAURU;992536;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
7.01 BAURU;992537;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
7.92 LENÇÓIS PAULISTA;991835;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
7.92 LENÇÓIS PAULISTA;991836;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
7.92 LENÇÓIS PAULISTA;991837;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
7.92 LENÇÓIS PAULISTA;991838;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
9.14 PRESIDENTE PRUDENTE;991906;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
9.14 PRESIDENTE PRUDENTE;991907;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
9.14 PRESIDENTE PRUDENTE;991908;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
9.14 PRESIDENTE PRUDENTE;991909;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
9.14 PRESIDENTE PRUDENTE;991910;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
9.14 PRESIDENTE PRUDENTE;991911;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
9.14 PRESIDENTE PRUDENTE;991912;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
9.14 PRESIDENTE PRUDENTE;991913;CAVALETE REGUL.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
2.01 SANTOS;994875;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
2.01 SANTOS;994878;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
2.01 SANTOS;994879;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
2.01 SANTOS;994880;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
2.01 SANTOS;994885;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
2.01 SANTOS;994881;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
2.01 SANTOS;994882;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
2.01 SANTOS;994883;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
2.60 REGISTRO;994874;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
2.60 REGISTRO;994876;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
2.60 REGISTRO;994877;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
2.60 REGISTRO;994884;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
5.10 PIRACICABA;999445;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
5.10 PIRACICABA;999446;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
5.10 PIRACICABA;999447;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
5.10 PIRACICABA;999448;CAVALETE REGULÁV.P/ELEVAÇÃO VEÍCULOS/HB;12;R$ 33,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2011;14;33;0;12
1.24 SUZANO;891750;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
1.24 SUZANO;891751;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
1.24 SUZANO;891752;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
1.24 SUZANO;891753;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
1.24 SUZANO;891754;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
1.24 SUZANO;891755;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
1.24 SUZANO;891756;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
1.24 SUZANO;891757;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
7.90 JAÚ;892921;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
7.90 JAÚ;892922;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
7.90 JAÚ;892923;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
7.90 JAÚ;892924;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
CMFP-165 CERQUEIRA CESAR;892615;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
CMFP-165 CERQUEIRA CESAR;892616;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
CMFP-165 CERQUEIRA CESAR;892617;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
CMFP-165 CERQUEIRA CESAR;892618;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;12;R$ 24,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2009;16;24;0;12
3.01 TAUBATÉ;1096956;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS/RAVEN;12;R$ 58,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;58;0;12
3.01 TAUBATÉ;1096957;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS/RAVEN;12;R$ 58,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;58;0;12
3.01 TAUBATÉ;1096958;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS/RAVEN;12;R$ 58,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;58;0;12
3.01 TAUBATÉ;1096959;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS/RAVEN;12;R$ 58,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;58;0;12
3.01 TAUBATÉ;1096960;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS/RAVEN;12;R$ 58,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;58;0;12
3.01 TAUBATÉ;1096961;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS/RAVEN;12;R$ 58,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;58;0;12
3.01 TAUBATÉ;1096962;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS/RAVEN;12;R$ 58,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;58;0;12
3.01 TAUBATÉ;1096963;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS/RAVEN;12;R$ 58,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;58;0;12
3.01 TAUBATÉ;1096964;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS/RAVEN;12;R$ 58,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;58;0;12
3.01 TAUBATÉ;1096965;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS/RAVEN;12;R$ 58,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;58;0;12
3.01 TAUBATÉ;1096966;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS/RAVEN;12;R$ 58,00;R$ 0,00;CAVALETE REGULÁVEL P/ELEVAÇÃO VEÍCULOS;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;58;0;12
